id_movie,score_num,year_released
401759,5.7,1990
401760,6.5,1990
401761,6.0,1990
401762,5.4,1990
401763,4.8,1990
401764,4.8,1990
401765,6.4,1990
401766,7.4,1990
401767,6.6,1990
401768,6.6,1990
401769,5.5,1990
401770,5.7,1990
401771,4.9,1990
401772,5.4,1990
401773,7.7,1990
401774,6.5,1990
401775,6.0,1990
401776,7.3,1990
401777,5.4,1990
401778,5.5,1990
401779,5.6,1990
401780,7.3,1990
401781,7.2,1990
401782,6.1,1990
401783,6.6,1990
401784,7.4,1990
401785,6.0,1990
401786,6.7,1990
401787,5.8,1990
401788,5.5,1990
401789,6.0,1990
401790,6.6,1990
401791,7.5,1990
401792,6.4,1990
401793,6.2,1990
401794,6.7,1990
401795,5.2,1990
401796,4.4,1990
401797,6.2,1990
401798,6.9,1990
401799,7.7,1990
401800,5.3,1990
401801,5.5,1990
401802,5.6,1990
401803,4.7,1990
401804,5.6,1990
401805,7.6,1990
401806,6.9,1990
401807,5.7,1990
401808,6.2,1990
401809,3.9,1990
401810,4.9,1990
401811,7.2,1990
401812,7.2,1990
401813,6.0,1990
401814,5.7,1990
401815,6.8,1990
401816,5.7,1990
401817,6.4,1990
401818,4.0,1990
401819,4.8,1990
401820,6.7,1990
401821,6.4,1990
401822,3.5,1990
401823,5.7,1990
401824,7.3,1990
401825,5.8,1990
401826,7.7,1990
401827,6.0,1990
401828,4.9,1990
401829,4.5,1990
401830,6.7,1990
401831,5.4,1990
401832,5.4,1990
401833,4.3,1990
401834,4.4,1990
401835,5.6,1990
401836,6.2,1990
401837,5.7,1990
401838,7.0,1990
401839,7.0,1990
401840,5.8,1990
401841,7.6,1990
401842,7.3,1990
401843,6.5,1990
401844,8.5,1991
401845,7.3,1991
401846,8.6,1991
401847,6.8,1991
401848,7.8,1991
401849,7.3,1991
401850,5.9,1991
401851,6.9,1991
401852,7.5,1991
401853,7.6,1991
401854,6.9,1991
401855,7.2,1991
401856,8.0,1991
401857,7.7,1991
401858,8.0,1991
401859,6.5,1991
401860,6.9,1991
401861,6.7,1991
401862,6.3,1991
401863,6.5,1991
401864,6.8,1991
401865,6.3,1991
401866,7.5,1991
401867,5.6,1991
401868,6.3,1991
401869,7.6,1991
401870,5.2,1991
401871,7.0,1991
401872,7.2,1991
401873,7.0,1991
401874,5.9,1991
401875,6.8,1991
401876,5.8,1991
401877,6.7,1991
401878,7.7,1991
401879,5.1,1991
401880,7.0,1991
401881,7.0,1991
401882,6.0,1991
401883,6.9,1991
401884,5.6,1991
401885,7.6,1991
401886,7.3,1991
401887,7.8,1991
401888,6.7,1991
401889,6.6,1991
401890,6.4,1991
401891,6.7,1991
401892,6.8,1991
401893,6.2,1991
401894,7.6,1991
401895,7.7,1991
401896,5.1,1991
401897,4.9,1991
401898,6.5,1991
401899,7.6,1991
401900,4.2,1991
401901,6.0,1991
401902,7.2,1991
401903,6.1,1991
401904,6.6,1991
401905,6.1,1991
401906,6.4,1991
401907,7.2,1991
401908,5.8,1991
401909,4.9,1991
401910,6.4,1991
401911,6.2,1991
401912,6.7,1991
401913,6.8,1991
401914,6.9,1991
401915,6.1,1991
401916,7.6,1991
401917,7.0,1991
401918,6.5,1991
401919,5.9,1991
401920,6.7,1991
401921,6.9,1991
401922,6.3,1991
401923,7.0,1991
401924,6.6,1991
401925,5.9,1991
401926,6.3,1991
401927,4.4,1991
401928,6.1,1991
401929,6.2,1991
401930,2.9,1991
401931,4.0,1991
401932,5.8,1991
401933,6.7,1991
401934,6.8,1991
401935,6.4,1991
401936,6.5,1991
401937,6.5,1991
401938,8.1,1991
401939,4.5,1991
401940,5.8,1991
401941,6.0,1991
401942,7.3,1991
401943,5.8,1991
401944,5.4,1991
401945,6.1,1991
401946,7.4,1991
401947,5.6,1991
401948,7.0,1991
401949,6.2,1991
401950,5.9,1991
401951,7.2,1991
401952,6.0,1991
401953,7.1,1991
401954,6.6,1991
401955,6.7,1991
401956,5.6,1991
401957,7.1,1991
401958,5.9,1991
401959,7.6,1991
401960,7.0,1991
401961,6.9,1991
401962,5.8,1991
401963,6.0,1991
401964,5.8,1991
401965,7.6,1991
401966,6.7,1991
401967,5.8,1991
401968,5.6,1991
401969,6.4,1991
401970,5.3,1991
401971,7.4,1991
401972,7.5,1991
401973,5.3,1991
401974,6.2,1991
401975,6.0,1991
401976,6.4,1991
401977,6.5,1991
401978,6.8,1991
401979,6.8,1991
401980,6.6,1991
401981,6.5,1991
401982,6.2,1991
401983,6.9,1991
401984,5.8,1991
401985,5.9,1991
401986,6.7,1991
401987,5.7,1991
401988,5.4,1991
401989,6.4,1991
401990,4.1,1991
401991,4.8,1991
401992,4.9,1991
401993,5.9,1991
401994,7.2,1991
401995,4.5,1991
401996,5.0,1991
401997,5.6,1991
401998,7.2,1991
401999,6.8,1991
402000,6.3,1991
402001,6.9,1991
402002,5.7,1991
402003,6.5,1991
402004,5.2,1991
402005,6.4,1991
402006,7.5,1991
402007,5.4,1991
402008,4.9,1991
402009,5.9,1991
402010,5.6,1991
402011,5.9,1991
402012,5.6,1991
402013,5.5,1991
402014,6.2,1991
402015,6.0,1991
402016,7.3,1991
402017,5.3,1991
402018,6.6,1991
402019,6.5,1991
402020,6.9,1991
402021,5.1,1991
402022,6.2,1991
402023,6.7,1991
402024,6.6,1991
402025,5.6,1991
402026,6.0,1991
402027,7.3,1991
402028,7.1,1991
402029,5.7,1991
402030,5.9,1991
402031,6.7,1991
402032,7.1,1991
402033,5.4,1991
402034,6.0,1991
402035,4.6,1991
402036,7.2,1991
402037,6.4,1991
402038,7.0,1991
402039,7.2,1991
402040,6.4,1991
402041,7.1,1991
402042,6.1,1991
402043,5.6,1991
402044,8.3,1992
402045,7.0,1992
402046,6.6,1992
402047,7.6,1992
402048,7.7,1992
402049,7.4,1992
402050,8.2,1992
402051,7.7,1992
402052,7.3,1992
402053,6.3,1992
402054,8.0,1992
402055,7.0,1992
402056,6.6,1992
402057,8.0,1992
402058,6.4,1992
402059,6.5,1992
402060,6.6,1992
402061,6.6,1992
402062,7.3,1992
402063,7.4,1992
402064,6.5,1992
402065,6.9,1992
402066,6.4,1992
402067,4.9,1992
402068,7.7,1992
402069,7.0,1992
402070,7.5,1992
402071,7.2,1992
402072,7.3,1992
402073,7.5,1992
402074,5.7,1992
402075,6.0,1992
402076,5.7,1992
402077,5.3,1992
402078,7.5,1992
402079,6.9,1992
402080,6.8,1992
402081,6.6,1992
402082,6.9,1992
402083,7.7,1992
402084,6.9,1992
402085,7.5,1992
402086,5.4,1992
402087,7.1,1992
402088,5.4,1992
402089,7.5,1992
402090,5.8,1992
402091,6.8,1992
402092,6.7,1992
402093,7.2,1992
402094,6.9,1992
402095,7.2,1992
402096,4.9,1992
402097,7.1,1992
402098,6.7,1992
402099,6.5,1992
402100,6.1,1992
402101,6.9,1992
402102,6.6,1992
402103,7.1,1992
402104,6.8,1992
402105,6.3,1992
402106,7.5,1992
402107,5.3,1992
402108,5.5,1992
402109,4.5,1992
402110,4.9,1992
402111,5.8,1992
402112,6.9,1992
402113,5.9,1992
402114,6.4,1992
402115,4.3,1992
402116,5.5,1992
402117,7.0,1992
402118,7.2,1992
402119,6.1,1992
402120,7.2,1992
402121,6.5,1992
402122,6.2,1992
402123,5.4,1992
402124,5.1,1992
402125,6.8,1992
402126,6.5,1992
402127,7.0,1992
402128,5.5,1992
402129,7.2,1992
402130,5.2,1992
402131,5.1,1992
402132,6.0,1992
402133,5.8,1992
402134,6.8,1992
402135,4.3,1992
402136,6.2,1992
402137,6.3,1992
402138,7.3,1992
402139,5.9,1992
402140,7.1,1992
402141,6.2,1992
402142,5.7,1992
402143,5.9,1992
402144,5.9,1992
402145,5.4,1992
402146,6.9,1992
402147,6.3,1992
402148,5.8,1992
402149,6.0,1992
402150,7.0,1992
402151,5.4,1992
402152,7.1,1992
402153,6.1,1992
402154,7.5,1992
402155,6.1,1992
402156,7.0,1992
402157,7.1,1992
402158,5.4,1992
402159,5.9,1992
402160,6.4,1992
402161,5.5,1992
402162,7.5,1992
402163,6.3,1992
402164,5.7,1992
402165,6.3,1992
402166,6.4,1992
402167,6.5,1992
402168,6.8,1992
402169,7.7,1992
402170,7.6,1992
402171,6.0,1992
402172,6.0,1992
402173,4.2,1992
402174,6.0,1992
402175,5.8,1992
402176,6.6,1992
402177,5.9,1992
402178,6.0,1992
402179,7.1,1992
402180,6.7,1992
402181,6.1,1992
402182,6.8,1992
402183,7.2,1992
402184,7.0,1992
402185,6.3,1992
402186,7.5,1992
402187,7.1,1992
402188,5.6,1992
402189,6.6,1992
402190,7.4,1992
402191,6.6,1992
402192,6.6,1992
402193,6.7,1992
402194,5.9,1992
402195,6.6,1992
402196,4.5,1992
402197,5.1,1992
402198,5.6,1992
402199,7.8,1992
402200,6.5,1992
402201,6.1,1992
402202,6.4,1992
402203,7.0,1992
402204,6.3,1992
402205,6.5,1992
402206,5.8,1992
402207,7.6,1992
402208,6.6,1992
402209,5.9,1992
402210,6.5,1992
402211,3.7,1992
402212,6.5,1992
402213,7.2,1992
402214,5.5,1992
402215,5.7,1992
402216,7.5,1992
402217,5.8,1992
402218,5.6,1992
402219,6.3,1992
402220,7.4,1992
402221,7.3,1992
402222,4.7,1992
402223,6.8,1992
402224,7.1,1992
402225,5.3,1992
402226,6.4,1992
402227,5.2,1992
402228,5.8,1992
402229,5.2,1992
402230,7.1,1992
402231,5.0,1992
402232,6.8,1992
402233,5.8,1992
402234,6.1,1992
402235,5.4,1992
402236,5.8,1992
402237,5.5,1992
402238,6.6,1992
402239,6.4,1992
402240,7.4,1992
402241,6.8,1992
402242,5.7,1992
402243,5.1,1992
402244,7.8,1993
402245,7.8,1993
402246,8.1,1993
402247,7.6,1993
402248,8.9,1993
402249,7.9,1993
402250,7.8,1993
402251,6.7,1993
402252,7.8,1993
402253,7.7,1993
402254,6.9,1993
402255,7.9,1993
402256,7.0,1993
402257,7.8,1993
402258,6.7,1993
402259,5.6,1993
402260,7.6,1993
402261,6.6,1993
402262,6.8,1993
402263,6.4,1993
402264,5.6,1993
402265,8.0,1993
402266,7.7,1993
402267,4.1,1993
402268,6.8,1993
402269,6.4,1993
402270,7.6,1993
402271,8.0,1993
402272,6.1,1993
402273,8.0,1993
402274,8.1,1993
402275,7.1,1993
402276,6.8,1993
402277,6.0,1993
402278,7.2,1993
402279,7.2,1993
402280,7.5,1993
402281,7.6,1993
402282,6.4,1993
402283,6.9,1993
402284,7.3,1993
402285,6.0,1993
402286,4.1,1993
402287,7.8,1993
402288,6.2,1993
402289,6.5,1993
402290,7.0,1993
402291,6.8,1993
402292,6.7,1993
402293,7.2,1993
402294,5.0,1993
402295,7.5,1993
402296,5.3,1993
402297,6.5,1993
402298,6.6,1993
402299,7.3,1993
402300,5.8,1993
402301,6.2,1993
402302,7.3,1993
402303,7.9,1993
402304,7.0,1993
402305,7.5,1993
402306,4.8,1993
402307,6.4,1993
402308,7.3,1993
402309,7.7,1993
402310,5.8,1993
402311,5.9,1993
402312,5.9,1993
402313,7.4,1993
402314,4.2,1993
402315,6.9,1993
402316,6.4,1993
402317,5.0,1993
402318,4.9,1993
402319,6.5,1993
402320,6.7,1993
402321,6.5,1993
402322,6.2,1993
402323,6.1,1993
402324,4.7,1993
402325,6.6,1993
402326,6.3,1993
402327,6.2,1993
402328,4.8,1993
402329,6.0,1993
402330,7.5,1993
402331,6.3,1993
402332,6.4,1993
402333,6.3,1993
402334,6.9,1993
402335,6.1,1993
402336,6.1,1993
402337,7.0,1993
402338,6.1,1993
402339,7.7,1993
402340,7.1,1993
402341,6.8,1993
402342,7.8,1993
402343,6.4,1993
402344,6.8,1993
402345,7.0,1993
402346,6.3,1993
402347,7.0,1993
402348,6.8,1993
402349,6.7,1993
402350,8.1,1993
402351,6.1,1993
402352,6.6,1993
402353,7.3,1993
402354,7.3,1993
402355,5.7,1993
402356,7.4,1993
402357,6.2,1993
402358,6.1,1993
402359,7.0,1993
402360,6.5,1993
402361,4.6,1993
402362,7.1,1993
402363,7.3,1993
402364,5.1,1993
402365,4.8,1993
402366,7.1,1993
402367,6.2,1993
402368,5.1,1993
402369,6.2,1993
402370,6.8,1993
402371,6.0,1993
402372,6.6,1993
402373,6.8,1993
402374,6.5,1993
402375,4.4,1993
402376,5.2,1993
402377,5.8,1993
402378,6.3,1993
402379,5.1,1993
402380,6.8,1993
402381,6.6,1993
402382,6.5,1993
402383,5.5,1993
402384,6.2,1993
402385,6.2,1993
402386,4.4,1993
402387,5.6,1993
402388,5.6,1993
402389,7.1,1993
402390,5.4,1993
402391,5.4,1993
402392,7.4,1993
402393,6.5,1993
402394,5.7,1993
402395,7.5,1993
402396,3.8,1993
402397,5.5,1993
402398,4.3,1993
402399,4.9,1993
402400,7.3,1993
402401,5.6,1993
402402,4.0,1993
402403,7.1,1993
402404,6.6,1993
402405,5.6,1993
402406,7.6,1993
402407,5.6,1993
402408,6.0,1993
402409,6.6,1993
402410,6.2,1993
402411,6.7,1993
402412,5.9,1993
402413,5.2,1993
402414,5.8,1993
402415,3.6,1993
402416,5.9,1993
402417,4.1,1993
402418,7.3,1993
402419,7.3,1993
402420,6.5,1993
402421,5.7,1993
402422,5.6,1993
402423,3.9,1993
402424,6.8,1993
402425,6.4,1993
402426,5.7,1993
402427,6.2,1993
402428,6.4,1993
402429,5.3,1993
402430,5.7,1993
402431,5.5,1993
402432,5.2,1993
402433,5.4,1993
402434,5.9,1993
402435,4.5,1993
402436,7.3,1993
402437,7.2,1993
402438,6.0,1993
402439,5.0,1993
402440,5.8,1993
402441,5.7,1993
402442,6.2,1993
402443,6.0,1993
402444,9.3,1994
402445,8.9,1994
402446,8.8,1994
402447,8.5,1994
402448,7.2,1994
402449,8.5,1994
402450,6.9,1994
402451,7.2,1994
402452,7.1,1994
402453,6.3,1994
402454,7.3,1994
402455,7.5,1994
402456,7.3,1994
402457,7.6,1994
402458,7.5,1994
402459,7.1,1994
402460,4.9,1994
402461,6.9,1994
402462,7.3,1994
402463,4.0,1994
402464,8.1,1994
402465,6.9,1994
402466,6.1,1994
402467,7.3,1994
402468,7.7,1994
402469,6.1,1994
402470,7.0,1994
402471,6.7,1994
402472,7.1,1994
402473,7.5,1994
402474,6.4,1994
402475,7.8,1994
402476,6.6,1994
402477,6.1,1994
402478,6.2,1994
402479,7.2,1994
402480,5.4,1994
402481,5.6,1994
402482,6.6,1994
402483,6.5,1994
402484,5.9,1994
402485,8.1,1994
402486,4.6,1994
402487,6.5,1994
402488,6.2,1994
402489,6.4,1994
402490,6.1,1994
402491,3.3,1994
402492,4.5,1994
402493,6.2,1994
402494,5.2,1994
402495,4.5,1994
402496,7.2,1994
402497,6.7,1994
402498,5.3,1994
402499,6.4,1994
402500,6.5,1994
402501,7.9,1994
402502,6.2,1994
402503,6.4,1994
402504,4.3,1994
402505,6.0,1994
402506,7.2,1994
402507,5.9,1994
402508,6.5,1994
402509,5.6,1994
402510,6.1,1994
402511,7.3,1994
402512,6.8,1994
402513,5.2,1994
402514,6.1,1994
402515,6.6,1994
402516,6.4,1994
402517,7.5,1994
402518,6.2,1994
402519,5.5,1994
402520,6.5,1994
402521,7.6,1994
402522,5.3,1994
402523,5.1,1994
402524,5.8,1994
402525,5.6,1994
402526,7.1,1994
402527,6.7,1994
402528,7.1,1994
402529,5.5,1994
402530,6.4,1994
402531,3.8,1994
402532,7.3,1994
402533,6.6,1994
402534,7.7,1994
402535,6.6,1994
402536,7.2,1994
402537,5.1,1994
402538,7.4,1994
402539,4.8,1994
402540,7.5,1994
402541,6.6,1994
402542,6.3,1994
402543,6.7,1994
402544,3.5,1994
402545,6.1,1994
402546,4.6,1994
402547,5.2,1994
402548,7.4,1994
402549,7.4,1994
402550,7.0,1994
402551,6.3,1994
402552,7.6,1994
402553,5.4,1994
402554,6.6,1994
402555,6.5,1994
402556,6.5,1994
402557,6.3,1994
402558,6.8,1994
402559,5.8,1994
402560,5.6,1994
402561,6.2,1994
402562,5.8,1994
402563,6.6,1994
402564,7.4,1994
402565,7.8,1994
402566,6.2,1994
402567,5.9,1994
402568,6.1,1994
402569,5.9,1994
402570,5.7,1994
402571,4.5,1994
402572,7.1,1994
402573,5.6,1994
402574,7.1,1994
402575,6.1,1994
402576,5.3,1994
402577,6.2,1994
402578,6.6,1994
402579,6.6,1994
402580,5.6,1994
402581,7.8,1994
402582,8.3,1994
402583,5.0,1994
402584,5.9,1994
402585,4.9,1994
402586,5.5,1994
402587,6.6,1994
402588,6.9,1994
402589,6.2,1994
402590,4.6,1994
402591,2.7,1994
402592,5.2,1994
402593,6.6,1994
402594,5.5,1994
402595,6.3,1994
402596,5.2,1994
402597,6.7,1994
402598,5.9,1994
402599,5.3,1994
402600,7.6,1994
402601,5.9,1994
402602,5.4,1994
402603,6.7,1994
402604,4.6,1994
402605,6.0,1994
402606,5.4,1994
402607,5.9,1994
402608,4.7,1994
402609,5.5,1994
402610,5.7,1994
402611,6.0,1994
402612,6.0,1994
402613,5.5,1994
402614,7.7,1994
402615,7.1,1994
402616,5.3,1994
402617,5.4,1994
402618,4.7,1994
402619,5.0,1994
402620,5.6,1994
402621,6.3,1994
402622,6.8,1994
402623,7.1,1994
402624,6.4,1994
402625,7.0,1994
402626,8.0,1994
402627,7.9,1994
402628,7.4,1994
402629,6.4,1994
402630,7.3,1994
402631,6.2,1994
402632,6.4,1994
402633,5.4,1994
402634,5.3,1994
402635,5.1,1994
402636,6.3,1994
402637,6.0,1994
402638,5.6,1994
402639,4.8,1994
402640,6.6,1994
402641,6.4,1994
402642,7.2,1994
402643,6.4,1994
402644,8.2,1995
402645,6.8,1995
402646,8.6,1995
402647,8.3,1995
402648,7.6,1995
402649,8.5,1995
402650,7.0,1995
402651,8.2,1995
402652,5.2,1995
402653,5.4,1995
402654,7.1,1995
402655,8.3,1995
402656,7.2,1995
402657,7.6,1995
402658,5.8,1995
402659,7.1,1995
402660,8.0,1995
402661,7.5,1995
402662,4.9,1995
402663,8.1,1995
402664,7.3,1995
402665,7.7,1995
402666,6.2,1995
402667,7.3,1995
402668,6.9,1995
402669,6.4,1995
402670,5.2,1995
402671,7.2,1995
402672,5.8,1995
402673,6.6,1995
402674,6.8,1995
402675,6.7,1995
402676,6.4,1995
402677,6.2,1995
402678,8.1,1995
402679,6.1,1995
402680,6.6,1995
402681,6.6,1995
402682,5.4,1995
402683,6.8,1995
402684,6.7,1995
402685,6.9,1995
402686,6.5,1995
402687,7.3,1995
402688,6.8,1995
402689,6.3,1995
402690,8.0,1995
402691,6.7,1995
402692,6.9,1995
402693,7.1,1995
402694,6.8,1995
402695,7.5,1995
402696,6.1,1995
402697,5.7,1995
402698,6.4,1995
402699,7.6,1995
402700,7.2,1995
402701,5.7,1995
402702,5.6,1995
402703,7.5,1995
402704,6.6,1995
402705,6.3,1995
402706,6.6,1995
402707,7.7,1995
402708,6.8,1995
402709,5.5,1995
402710,6.5,1995
402711,7.3,1995
402712,6.5,1995
402713,7.6,1995
402714,6.4,1995
402715,7.4,1995
402716,6.0,1995
402717,5.3,1995
402718,5.6,1995
402719,5.6,1995
402720,4.8,1995
402721,6.1,1995
